True Area (Ft2),Length (Ft),Quantity,Severity Numeric,Distress Density,Log Quantity,PCI
-0.43621319945227016,-0.4878873552543768,-0.6679561949743874,0.8098306112303316,-0.4862111626207919,-0.5684535068666511,56
-0.43621319945227016,-0.4878873552543768,-0.6380949452015949,0.8098306112303316,-0.4641397192555078,-0.3704409465670236,56
-0.43621319945227016,-0.4878873552543768,1.7089992869398931,-0.7781494189291582,1.2706757292558224,1.4231468296667864,56
-0.43621319945227016,-0.4878873552543768,-0.7366370694518101,-0.7781494189291582,-0.5369754823609453,-2.573932525134002,56
-0.36987920505660987,-0.41304739971082927,1.5995080377729873,-0.7781494189291582,0.9868702425015059,1.3974345388698999,34
-0.36987920505660987,-0.41304739971082927,-0.5385574459589534,0.8098306112303316,-0.4078490642912963,0.016203321644016607,34
-0.36987920505660987,-0.41304739971082927,-0.5385574459589534,-0.7781494189291582,-0.4078490642912963,0.016203321644016607,34
-0.36987920505660987,-0.41304739971082927,-0.6629793200122553,-0.7781494189291582,-0.4890128973216037,-0.5302188682561572,34
-0.36987920505660987,-0.41304739971082927,-0.5385574459589534,0.8098306112303316,-0.4078490642912963,0.016203321644016607,34
-0.3363138852343062,-0.4651977613225019,-0.5385574459589534,0.8098306112303316,-0.4151334228570411,0.016203321644016607,55
-0.3363138852343062,-0.4651977613225019,-0.6679561949743874,0.8098306112303316,-0.4948089761408267,-0.5684535068666511,55
-0.3363138852343062,-0.4651977613225019,1.7985830362582707,-0.7781494189291582,1.0239296472224086,1.4433426595483352,55
-0.6394108476170388,-0.6171756066643405,-0.6380949452015949,0.8098306112303316,-0.4135130152293825,-0.3704409465670236,33
-0.6394108476170388,-0.6171756066643405,1.213302540711538,-0.7781494189291582,1.8965731683041618,1.2960040427399317,33
-0.6394108476170388,-0.6171756066643405,-0.6580024450501233,-0.7781494189291582,-0.43835265161146364,-0.4944212611886787,33
-0.6394108476170388,-0.6171756066643405,-0.6629793200122553,-0.7781494189291582,-0.4445625607069839,-0.5302188682561572,33
-0.6394108476170388,-0.6171756066643405,-0.6978174447471799,2.3978106413898215,-0.48803192437562587,-0.8769600498892481,33
-0.6394108476170388,-0.6171756066643405,-0.648048695125859,-0.7781494189291582,-0.4259328334204231,-0.42901815720164566,33
-0.4892166633488826,-0.5477016619451447,1.7985830362582707,-0.7781494189291582,1.5599291692680413,1.4433426595483352,56
-0.4892166633488826,-0.5477016619451447,-0.648048695125859,0.8098306112303316,-0.4636187195194174,-0.42901815720164566,56
-0.4892166633488826,-0.5477016619451447,-0.5982799455045383,0.8098306112303316,-0.4224562319525447,-0.1829915462699766,56
-0.48464923058825266,-0.5425207177254523,-0.6878636948229157,0.8098306112303316,-0.4969664549034266,-0.7543381314104974,36
-0.48464923058825266,-0.5425207177254523,1.7985830362582707,-0.7781494189291582,1.5386408672251954,1.4433426595483352,36
-0.48464923058825266,-0.5425207177254523,0.2577425479821791,0.8098306112303316,0.27718364758744257,0.9181970293520312,36
-0.48464923058825266,-0.5425207177254523,0.2577425479821791,-0.7781494189291582,0.27718364758744257,0.9181970293520312,36
-0.48464923058825266,-0.5425207177254523,-0.4390199467163118,-0.7781494189291582,-0.2932427437216189,0.2430742426202082,36
-0.38055425139250076,-0.5423147509862051,-0.648048695125859,-0.7781494189291582,-0.47814749172674714,-0.42901815720164566,64
-0.38055425139250076,-0.5423147509862051,1.7985830362582707,-0.7781494189291582,1.1486034849983058,1.4433426595483352,64
-0.38055425139250076,-0.5423147509862051,1.452192538893878,-0.7781494189291582,0.9182904907345473,1.3608716662525355,64
-0.4161377391788037,-0.46521094026124865,1.6592305373185723,-0.7781494189291582,1.1653048562643777,1.4116050850197919,75
-0.4161377391788037,-0.46521094026124865,-0.6281411952773308,0.8098306112303316,-0.4599156133048802,-0.31739852969418836,75
-0.4161377391788037,-0.46521094026124865,-0.5982799455045383,-0.7781494189291582,-0.43869863589535985,-0.1829915462699766,75
-0.3759337089486077,-0.4198627513739248,1.499970538530346,0.8098306112303316,0.9377551766995147,1.3729925650297217,75
-0.3759337089486077,-0.4198627513739248,-0.6629793200122553,-0.7781494189291582,-0.4884852282616975,-0.5302188682561572,75
-0.3759337089486077,-0.4198627513739248,-0.4390199467163118,-0.7781494189291582,-0.3408073216274256,0.2430742426202082,75
-0.4382313674162694,-0.4901586541720852,-0.6878636948229157,-0.7781494189291582,-0.5007759226734929,-0.7543381314104974,63
-0.4382313674162694,-0.4901586541720852,-0.6878636948229157,-0.7781494189291582,-0.5007759226734929,-0.7543381314104974,63
-0.4382313674162694,-0.4901586541720852,-0.6779099448986515,-0.7781494189291582,-0.4933888677802339,-0.6537430390100905,63
-0.4382313674162694,-0.4901586541720852,-0.6380949452015949,0.8098306112303316,-0.46384064820719767,-0.3704409465670236,63
-0.4382313674162694,-0.4901586541720852,-0.6380949452015949,0.8098306112303316,-0.46384064820719767,-0.3704409465670236,63
-0.4382313674162694,-0.4901586541720852,1.7488142866369498,0.8098306112303316,1.3075751151963206,1.432212494227842,63
-0.4281936372795362,-0.4788265895768004,-0.6580024450501233,-0.7781494189291582,-0.47978590479025635,-0.4944212611886787,72
-0.4281936372795362,-0.4788265895768004,-0.7177249445957081,-0.7781494189291582,-0.5232298740524052,-1.252853789263971,72
-0.4281936372795362,-0.4788265895768004,-0.6629793200122553,-0.7781494189291582,-0.48340623556210205,-0.5302188682561572,72
-0.4281936372795362,-0.4788265895768004,1.7786755364097422,0.8098306112303316,1.292728041105415,1.438917017357457,72
-0.4382313674162694,-0.4901587348705931,-0.648048695125859,-0.7781494189291582,-0.47122770310045675,-0.42901815720164566,71
-0.4382313674162694,-0.4901587348705931,-0.6380949452015949,-0.7781494189291582,-0.46384064820719767,-0.3704409465670236,71
-0.4382313674162694,-0.4901587348705931,1.7985830362582707,0.8098306112303316,1.3445103896626158,1.4433426595483352,71
-0.038368562128098055,-0.17383608837346715,1.768721786485478,-0.7781494189291582,0.49255750144422067,1.4366910541801803,48
-0.038368562128098055,-0.17383608837346715,-0.707771194671444,-0.7781494189291582,-0.5254363516443472,-1.034039875928775,48
-0.038368562128098055,-0.17383608837346715,-0.09063869936706634,0.8098306112303316,-0.27175621140523465,0.6764713838552152,48
-0.038368562128098055,-0.17383608837346715,1.7985830362582707,-0.7781494189291582,0.5048323469396615,1.4433426595483352,48
-0.038368562128098055,-0.17383608837346715,-0.5982799455045383,0.8098306112303316,-0.48042858482773043,-0.1829915462699766,48
-0.3840063808046048,-0.42900276906195756,-0.5684186957317459,0.8098306112303316,-0.4244966908790924,-0.07461202215443449,56
-0.3840063808046048,-0.42900276906195756,1.7985830362582707,-0.7781494189291582,1.1591744614028747,1.4433426595483352,56
-0.4702033967406789,-0.5262280909269985,1.7985830362582707,-0.7781494189291582,1.4740664604669889,1.4433426595483352,93
-0.4702033967406789,-0.5262280909269985,-0.6878636948229157,-0.7781494189291582,-0.4982336135917745,-0.7543381314104974,93
-0.5027065228977198,-0.562878940334174,-0.5286036960346892,0.8098306112303316,-0.35943015804636597,0.04348209540030248,47
-0.5027065228977198,-0.562878940334174,1.7985830362582707,-0.7781494189291582,1.6254320771937345,1.4433426595483352,47
-0.5027065228977198,-0.562878940334174,-0.040869949745745565,0.8098306112303316,0.05655893317161913,0.7180459931965113,47
-0.5926212166622137,-0.5485847410427905,-0.33948244747367023,-0.7781494189291582,-0.10886978032758178,0.4042365114074146,25
-0.5926212166622137,-0.5485847410427905,-0.6629793200122553,-0.7781494189291582,-0.4573034314874994,-0.5302188682561572,25
-0.5926212166622137,-0.5485847410427905,-0.5385574459589534,0.8098306112303316,-0.32329048873368493,0.016203321644016607,25
-0.5926212166622137,-0.5485847410427905,-0.7177249445957081,2.3978106413898215,-0.5162691262991778,-1.252853789263971,25
-0.5926212166622137,-0.5485847410427905,-0.5286036960346892,0.8098306112303316,-0.3125694533133798,0.04348209540030248,25
-0.5926212166622137,-0.5485847410427905,1.014227542226255,0.8098306112303316,1.3491910368339197,1.2355662076983065,25
-0.5926212166622137,-0.5485847410427905,-0.6400856951864478,-0.7781494189291582,-0.43264505002079756,-0.38167796856464353,25
-0.48672050823551505,-0.5448304592000976,-0.57837244565601,0.8098306112303316,-0.4067251833549667,-0.1084675866003418,57
-0.48672050823551505,-0.5448304592000976,1.7985830362582707,-0.7781494189291582,1.5482410723834923,1.4433426595483352,57
-0.42468839818416904,-0.47488386830571305,-0.6978174447471799,0.8098306112303316,-0.5089476069524778,-0.8769600498892481,64
-0.42468839818416904,-0.47488386830571305,-0.6679561949743874,-0.7781494189291582,-0.4873749143119949,-0.5684535068666511,64
-0.42468839818416904,-0.47488386830571305,-0.6878636948229157,-0.7781494189291582,-0.5017567094056501,-0.7543381314104974,64
-0.42468839818416904,-0.47488386830571305,1.7985830362582707,-0.7781494189291582,1.2945294977918864,1.4433426595483352,64
-0.5432292112274947,-0.5283141338010792,-0.6779099448986515,-0.7781494189291582,-0.481501030967883,-0.6537430390100905,30
-0.5432292112274947,-0.5283141338010792,-0.6878636948229157,-0.7781494189291582,-0.4908693919965338,-0.7543381314104974,30
-0.5432292112274947,-0.5283141338010792,-0.5883261955802741,2.3978106413898215,-0.39718578171002517,-0.14449482230183022,30
-0.5432292112274947,-0.5283141338010792,1.4083960392271155,2.3978106413898215,1.4821074406373385,1.3495263407104754,30
-0.5771662988326403,-0.5735488663505577,-0.6132105703909345,2.3978106413898215,-0.40949114897025174,-0.24618531838519103,33
-0.5771662988326403,-0.5735488663505577,-0.6580024450501233,-0.7781494189291582,-0.45565036631128486,-0.4944212611886787,33
-0.5771662988326403,-0.5735488663505577,1.4083960392271155,2.3978106413898215,1.6738281936883757,1.3495263407104754,33
-0.5771662988326403,-0.5735488663505577,-0.648048695125859,-0.7781494189291582,-0.4453927624577219,-0.42901815720164566,33
-0.6127497866189432,-0.5256109277452425,-0.6779099448986515,-0.7781494189291582,-0.4693632699122868,-0.6537430390100905,60
-0.6127497866189432,-0.5256109277452425,-0.707771194671444,0.8098306112303316,-0.5035372335260374,-1.034039875928775,60
-0.6127497866189432,-0.5256109277452425,-0.7177249445957081,-0.7781494189291582,-0.514928554730621,-1.252853789263971,60
-0.6127497866189432,-0.5256109277452425,-0.7177249445957081,-0.7781494189291582,-0.514928554730621,-1.252853789263971,60
-0.6127497866189432,-0.5256109277452425,-0.7177249445957081,0.8098306112303316,-0.514928554730621,-1.252853789263971,60
-0.6127497866189432,-0.5256109277452425,-0.6679561949743874,-0.7781494189291582,-0.4579719487077032,-0.5684535068666511,60
-0.6127497866189432,-0.5256109277452425,0.9983015423474323,0.8098306112303316,1.4489352209395845,1.2304382097848519,60
-0.47296510027036215,-0.43463886439423166,1.2590897903631533,0.8098306112303316,1.0556026218068897,1.3090309817077979,50
-0.47296510027036215,-0.43463886439423166,-0.648048695125859,-0.7781494189291582,-0.4662265292907348,-0.42901815720164566,50
-0.47296510027036215,-0.43463886439423166,-0.707771194671444,-0.7781494189291582,-0.513882974523437,-1.034039875928775,50
-0.47296510027036215,-0.43463886439423166,-0.5883261955802741,2.3978106413898215,-0.41857008405803253,-0.14449482230183022,50
-0.5911341455308458,-0.5921650265906436,-0.648048695125859,-0.7781494189291582,-0.44163951646585553,-0.42901815720164566,32
-0.5911341455308458,-0.5921650265906436,-0.648048695125859,-0.7781494189291582,-0.44163951646585553,-0.42901815720164566,32
-0.5911341455308458,-0.5921650265906436,-0.513673071148293,2.3978106413898215,-0.29753199545495673,0.08206698174423399,32
-0.5911341455308458,-0.5921650265906436,1.4083960392271155,0.8098306112303316,1.7637392865601962,1.3495263407104754,32
-0.36557732071229565,-0.4937866470562997,-0.648048695125859,0.8098306112303316,-0.4797149576586692,-0.42901815720164566,42
-0.36557732071229565,-0.4937866470562997,-0.6380949452015949,0.8098306112303316,-0.47327093104965606,-0.3704409465670236,42
-0.36557732071229565,-0.4937866470562997,1.7985830362582707,-0.7781494189291582,1.104226782836777,1.4433426595483352,42
-0.36557732071229565,-0.4937866470562997,0.755430044195387,0.8098306112303316,0.4288927942121929,1.1458133308787608,42
-0.43095534080921943,-0.4819134011306841,1.7985830362582707,-0.7781494189291582,1.3173238469750115,1.4433426595483352,52
-0.43095534080921943,-0.4819134011306841,-0.5286036960346892,0.8098306112303316,-0.384823693503953,0.04348209540030248,52
-0.43095534080921943,-0.4819134011306841,-0.6580024450501233,0.8098306112303316,-0.47946833861185095,-0.4944212611886787,52
-0.6833856653589176,-0.7667374045800067,1.7985830362582707,-0.7781494189291582,3.18059129513174,1.4433426595483352,74
-0.6833856653589176,-0.7667374045800067,-0.6281411952773308,0.8098306112303316,-0.3771879341296358,-0.31739852969418836,74
-0.6833856653589176,-0.7667374045800067,-0.5883261955802741,-0.7781494189291582,-0.31881583848958045,-0.14449482230183022,74
-0.14878359363216342,-0.16359492163025147,-0.643071820163727,0.8098306112303316,-0.49337988231002994,-0.3989664825133436,48
-0.14878359363216342,-0.16359492163025147,1.758768036561214,-0.7781494189291582,0.6326355143658295,1.4344562367107963,48
-0.14878359363216342,-0.16359492163025147,-0.5883261955802741,-0.7781494189291582,-0.4677143842506962,-0.14449482230183022,48
-0.14878359363216342,-0.16359492163025147,-0.6580024450501233,-0.7781494189291582,-0.5003795635989391,-0.4944212611886787,48
-0.14878359363216342,-0.16359492163025147,-0.6978174447471799,-0.7781494189291582,-0.5190453803693637,-0.8769600498892481,48
-0.14878359363216342,-0.16359492163025147,-0.6380949452015949,0.8098306112303316,-0.4910466552137268,-0.3704409465670236,48
-0.14878359363216342,-0.16359492163025147,-0.6978174447471799,0.8098306112303316,-0.5190453803693637,-0.8769600498892481,48
-0.14878359363216342,-0.16359492163025147,0.95450504268067,0.8098306112303316,0.25558601560325417,1.2160899985953115,48
-0.14878359363216342,-0.16359492163025147,-0.2399449482310287,0.8098306112303316,-0.30438848750948155,0.5293254963693655,48
-0.14878359363216342,-0.16359492163025147,-0.707771194671444,0.8098306112303316,-0.5237118345619698,-1.034039875928775,48
-0.14878359363216342,-0.16359492163025147,1.2531175404085948,-0.7781494189291582,0.3955796413814381,1.307348847603888,48
-0.41603151981227743,-0.46513526983128517,1.7985830362582707,-0.7781494189291582,1.2639483762197112,1.4433426595483352,58
-0.41603151981227743,-0.46513526983128517,-0.6181874453530666,0.8098306112303316,-0.45286066778219786,-0.2689346759406078,58
-0.41603151981227743,-0.46513526983128517,-0.6828868198607836,-0.7781494189291582,-0.4988213711842259,-0.7017921644869132,58
-0.9075616384126262,-1.0140619188123017,-0.707771194671444,-0.7781494189291582,-0.13230499865337605,-1.034039875928775,39
-0.9075616384126262,-1.0140619188123017,-0.707771194671444,0.8098306112303316,-0.13230499865337605,-1.034039875928775,39
-0.9075616384126262,-1.0140619188123017,-0.6380949452015949,0.8098306112303316,0.8136427978149188,-0.3704409465670236,39
